timestamp,air_temperature_c,relative_humidity,air_pressure_pa,wind_speed_ms,wind_direction_deg,solar_radiation_wm2,snow_surface_temperature_c,snow_mass_flux_kg_m2_s,snow_number_flux_m2_s,turbulence_intensity,friction_velocity_ms,ri_bulk,snow_density_kg_m3,snow_grain_temp_c,visibility_m,precip_rate_mm_h,wind_snow_coupling,threshold_exceedance,net_radiation_est,sensible_heat_flux_est,latent_heat_flux_est,size_bin_1_50_100_um_number_flux_m2_s,size_bin_1_50_100_um_mass_flux_kg_m2_s,size_bin_2_100_200_um_number_flux_m2_s,size_bin_2_100_200_um_mass_flux_kg_m2_s,size_bin_3_200_400_um_number_flux_m2_s,size_bin_3_200_400_um_mass_flux_kg_m2_s,size_bin_4_400_800_um_number_flux_m2_s,size_bin_4_400_800_um_mass_flux_kg_m2_s,velocity_bin_1_0_2_ms_number_flux_m2_s,velocity_bin_1_0_2_ms_mass_flux_kg_m2_s,velocity_bin_2_2_4_ms_number_flux_m2_s,velocity_bin_2_2_4_ms_mass_flux_kg_m2_s,velocity_bin_3_4_6_ms_number_flux_m2_s,velocity_bin_3_4_6_ms_mass_flux_kg_m2_s,velocity_bin_4_6_8_ms_number_flux_m2_s,velocity_bin_4_6_8_ms_mass_flux_kg_m2_s,wind_dir_sin,wind_dir_cos,stability_neutral,stability_unstable
2026-02-03 12:32:23+00:00,-9.729966035065733,59.39565333476133,69236.77677342591,8.49830843342451,165.21809511662698,7.171025398252646,-11.717840079224668,3.801017821918436e-05,1359.7013592212695,0.5269712916297756,0.6893416977748874,-0.5105414125169428,307.55960381532134,-12.365609975887573,1987.5450573183805,0.2174386036558513,1.3040672511498e-06,1.0,7.51670630864561,1.766796345817952,10.168009797978549,4.642945479442343,7.027228304228787e-07,2.581027012144478,6.450873195587266e-08,24.487164605292325,7.006645659720517e-08,0.8800626952448252,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,27.238043437210575,3.577801510768983e-07,2211.46451955426,2.104538863531284e-08,505.1396883853732,1.2331389393240585e-07,0.29561713948505036,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:24+00:00,-9.724863267030331,59.39565333476133,69236.77677342591,8.50059652176729,165.21809511662698,7.171025398252646,-11.706742459517724,3.801017821918436e-05,1279.0221806534396,0.5590462652704994,0.6893416977748874,-0.5105414125169428,307.55960381532134,-12.365609975887573,1987.5450573183805,0.2174386036558513,1.3040672511498e-06,1.0,7.51670630864561,1.766796345817952,10.168009797978549,4.642945479442343,1.0692134263891871e-05,2.581027012144478,6.450873195587266e-08,24.487164605292325,7.006645659720517e-08,0.8800626952448252,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,26.38857732954923,1.587152997300972e-05,2211.46451955426,2.104538863531284e-08,576.333023821709,1.2331389393240585e-07,0.29561713948505036,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:25+00:00,-9.754530157579104,59.39565333476133,69236.77677342591,8.483152442813518,165.21809511662698,7.171025398252646,-11.69879862303049,3.801017821918436e-05,1198.3430020856094,0.6074268775893152,0.6893416977748874,-0.4716715880162045,307.55960381532134,-12.365609975887573,1987.5450573183805,0.2174386036558513,1.3040672511498e-06,1.0,7.51670630864561,1.766796345817952,10.168009797978549,4.642945479442343,1.0026643203080263e-05,2.581027012144478,6.450873195587266e-08,24.487164605292325,7.006645659720517e-08,0.8800626952448252,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,25.539111221887886,1.6257967319532213e-08,2211.46451955426,2.104538863531284e-08,14.951349038817153,1.2331389393240585e-07,0.29561713948505036,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:26+00:00,-9.749512189972092,59.39565333476133,69236.77677342591,8.513639544480043,165.21809511662698,7.171025398252646,-11.67660956917878,3.801017821918436e-05,1117.6638235177795,0.5436944005865147,0.6893416977748874,-0.4699885173085537,307.55960381532134,-12.365609975887573,1987.5450573183805,0.2174386036558513,1.3040672511498e-06,1.0,7.51670630864561,1.766796345817952,10.168009797978549,4.642945479442343,9.361152142268656e-06,19.14035368767817,6.450873195587266e-08,24.487164605292325,7.006645659720517e-08,0.8800626952448252,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,24.68964511422654,9.091257255436244e-08,2211.46451955426,2.104538863531284e-08,12.696745571535756,1.2331389393240585e-07,0.29561713948505036,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:27+00:00,-9.751564581025079,59.39565333476133,69236.77677342591,8.477974325718868,165.21809511662698,39.3095804409223,-11.684742012039683,3.801017821918436e-05,1036.9846449499496,0.5422073400049408,0.6893416977748874,-0.201846310215945,307.55960381532134,-12.365609975887573,1987.5450573183805,0.2174386036558513,1.3040672511498e-06,1.0,7.51670630864561,1.766796345817952,10.168009797978549,4.642945479442343,8.695661081457048e-06,27.382571967691877,6.450873195587266e-08,24.487164605292325,7.006645659720517e-08,0.8800626952448252,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,23.840179006565194,3.8988923499072513e-07,2211.46451955426,1.067631407266712e-07,84.60130062581183,4.569259816179419e-08,0.29561713948505036,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:28+00:00,-9.753616972078067,59.39565333476133,69236.77677342591,8.47758644013193,165.21809511662698,0.0,-11.692874454900586,3.801017821918436e-05,956.3054663821197,0.5407202794233669,0.6893416977748874,-0.7948881255579965,307.55960381532134,-12.365609975887573,1987.5450573183805,0.2174386036558513,1.3040672511498e-06,1.0,-20.0,1.766796345817952,10.168009797978549,4.642945479442343,8.03017002064544e-06,11.999525044585017,6.450873195587266e-08,24.487164605292325,7.006645659720517e-08,14.54348451509582,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,22.99071289890385,6.888658974270878e-07,2211.46451955426,6.89360340170786e-08,156.5058556800879,2.325394888529992e-08,0.328139049286625,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:29+00:00,-9.755669363131055,59.04772984105004,69236.77677342591,8.521691481403082,165.21809511662698,0.0,-11.70100689776149,3.801017821918436e-05,875.6262878142896,0.5392332188417929,0.6893416977748874,-0.7840865779089773,307.55960381532134,-12.245662984566732,1987.5450573183805,0.068000484561457,1.3040672511498e-06,1.0,-20.0,1.766796345817952,10.168009797978549,4.642945479442343,7.364678959833832e-06,28.20165799066052,9.319291035525264e-09,24.487164605292325,7.006645659720517e-08,10.932400214884598,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,22.141246791242505,9.878425598634506e-07,2211.46451955426,1.803733600108757e-08,228.41041073436398,2.355349905830545e-08,0.46800490383394827,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:30+00:00,-9.757721754184042,59.11352769653681,69236.77677342591,8.517904356972172,165.21809511662698,0.0033757236565672,-11.709139340622393,3.801017821918436e-05,794.9471092464596,0.537746158260219,0.6893416977748874,-0.7732850302599582,309.25378029529867,-11.927878726131482,174.43647527983293,0.3061524764905729,1.3040672511498e-06,1.0,-19.9976369934404,1.766796345817952,10.168009797978549,4.642945479442343,6.699187899022225e-06,3400.0322309389276,2.7912223147928164e-06,24.487164605292325,7.006645659720517e-08,2889.0769872463325,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,21.29178068358116,1.2868192222998132e-06,2211.46451955426,8.047167615285556e-06,300.31496578864005,8.136580270882334e-06,0.048620506718778704,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:31+00:00,-9.759774145237028,59.40108717821947,69238.27606878142,8.581337434809006,165.21809511662698,1.8138714345686022,-11.717271783483296,5.556292200448156e-07,714.2679306786297,0.536259097678645,0.6893416977748874,-0.762483482610939,319.72023812112855,-11.096987891365462,1751.7966918278182,0.2479267298913087,1.3040672511498e-06,1.0,-20.0,1.766796345817952,10.168009797978549,4.642945479442343,6.0336968382106165e-06,6771.862803887195,1.4684795063720282e-08,24.487164605292325,7.006645659720517e-08,52.71177794718935,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,20.442314575919816,1.5857958847361758e-06,2211.46451955426,7.759134854963344e-06,372.21952084291615,8.083523338293432e-06,-0.1966665299329643,-0.7553285612100455,0.0,1.0
2026-02-03 12:32:32+00:00,-9.761826536290016,59.644832257539655,69233.17571920283,8.5593859059676,165.21809511662698,3.624367145480637,-11.7254042263442,1.3626269442169824e-05,633.5887521107998,0.534772037097071,0.6893416977748874,-0.7516819349619199,312.55426547195816,-11.790067123281316,385.4648410677429,0.5168176838090902,1.3040672511498e-06,1.0,-20.0,1.766796345817952,10.168009797978549,4.642945479442343,5.368205777399009e-06,10143.693376835463,5.095719745698678e-06,836.7119683862728,7.006645659720517e-08,60.25042039496686,1.3828821196721453e-07,51.27176315042373,7.669588596145416e-07,19.59284846825847,1.8847725471725387e-06,2211.46451955426,7.471102094641132e-06,444.1240758971922,8.030466405704532e-06,-0.20222629790532948,-0.7553285612100455,0.0,1.0
