timestamp,air_temperature_c,relative_humidity,air_pressure_pa,wind_speed_ms,wind_direction_deg,solar_radiation_wm2,snow_surface_temperature_c,snow_mass_flux_kg_m2_s,snow_number_flux_m2_s,turbulence_intensity,friction_velocity_ms,ri_bulk,snow_density_kg_m3,snow_grain_temp_c,visibility_m,precip_rate_mm_h,wind_snow_coupling,threshold_exceedance,net_radiation_est,sensible_heat_flux_est,latent_heat_flux_est,size_bin_1_50_100_um_number_flux_m2_s,size_bin_1_50_100_um_mass_flux_kg_m2_s,size_bin_2_100_200_um_number_flux_m2_s,size_bin_2_100_200_um_mass_flux_kg_m2_s,size_bin_3_200_400_um_number_flux_m2_s,size_bin_3_200_400_um_mass_flux_kg_m2_s,size_bin_4_400_800_um_number_flux_m2_s,size_bin_4_400_800_um_mass_flux_kg_m2_s,velocity_bin_1_0_2_ms_number_flux_m2_s,velocity_bin_1_0_2_ms_mass_flux_kg_m2_s,velocity_bin_2_2_4_ms_number_flux_m2_s,velocity_bin_2_2_4_ms_mass_flux_kg_m2_s,velocity_bin_3_4_6_ms_number_flux_m2_s,velocity_bin_3_4_6_ms_mass_flux_kg_m2_s,velocity_bin_4_6_8_ms_number_flux_m2_s,velocity_bin_4_6_8_ms_mass_flux_kg_m2_s,wind_dir_sin,wind_dir_cos,stability_neutral,stability_unstable
2026-02-03 12:32:23+00:00,-9.724645094586752,59.60661820160024,69215.6396573963,8.515932272992714,163.60867712072218,35.17571897066239,-11.719153091123786,4.699800419013489e-06,1359.785411067689,0.6403230638511084,0.7062244347506419,-0.3916884108312053,316.4481113697834,-11.451690749333672,848.1476975948464,0.18477932242071923,3.7063376886252834e-06,1.0,4.623002024623334,1.681353474386388,10.12319308362147,2387.9624282747836,9.316332970441352e-06,493.30803596097485,2.285718949756182e-06,264.39178086324637,1.2810097859136956e-06,247.53611900179158,9.156793472732243e-06,404.3591595931,1.0592306022768432e-06,27.261317762209273,3.5787251102531137e-07,423.0024769646511,1.6069995017948132e-06,505.15954496910194,1.67587086998656e-06,0.28220235754495554,0.11807722676674513,0.043875685557586835,0.9999995874425492
2026-02-03 12:32:24+00:00,-9.741627644097374,59.46383340346824,69219.53657502535,8.489772251500241,167.07774114485477,34.85695428172373,-11.704706412815991,3.996912313739515e-05,10677.115251764018,0.5590536774701356,0.6659460146035302,-0.5105507447540101,316.66633421505924,-11.625369453063865,183.2767883626862,0.1650337000931023,4.701912995095746e-06,1.0,-9.504151561643498,1.6642870851912757,10.098375284725684,4109.626742469562,1.0692120506016516e-05,5526.878040738224,8.022507388375468e-07,905.0009589276201,1.7261872985694695e-05,135.6076840937726,1.1212874055884525e-05,3228.648203129009,5.748620192694461e-06,5633.903016275053,1.5871467197011273e-05,1238.208952102128,8.93546993499212e-06,576.3521684792026,1.3245460042445801e-05,0.22363413307003338,-0.9745764147020433,4.387524680446453e-07,0.958743842364532
2026-02-03 12:32:25+00:00,-9.753033739779543,59.37708448077882,69223.20156174745,8.48035703009534,167.22765463384184,0.00015173182163330523,-11.693696279603714,1.6637704597692403e-07,51.30011935361472,0.6074298776225855,0.784382296037936,-0.4716842974892025,346.09917499963393,-11.977979317262504,1886.0589356464434,0.20969001170793655,1.960574384773468e-08,1.0,-19.999895042565193,1.653554413603581,10.08414437037753,39.481594808160935,5.0498678893375236e-08,2.6058732688147757,7.413658195971404e-08,3.4801412254573734,2.6456110586992043e-08,5.730684516341626,1.5280823574966053e-08,2298.876049807164,3.830096928142896e-08,14.746296999307106,1.6353742455630543e-08,2.172160041647203,2.697949191997535e-08,14.976107456921454,8.493729443772015e-08,-0.11658489150097011,-0.9751582994275603,0.043875685557586835,0.9999995874425492
2026-02-03 12:32:26+00:00,-9.758534324568966,59.3378633351903,69226.45218665247,8.484059204283119,185.4968382745875,15.173333895200264,-11.686617606355908,2.9314973750342143e-07,9764.970053074498,0.5437032128300481,0.6533043688814189,-0.6179494895456844,346.09917499963393,-11.257553489489869,1938.1928671360852,0.3298966429939482,3.4426209114674004e-08,1.0,-9.504151561643498,1.6490013101567904,10.078512475667594,30.560140280681935,1.3972062689799784e-07,19.165034352737166,4.0153830492011444e-08,2356.7735309898685,6.749381208369849e-08,2350.447243689953,4.577661706784378e-08,2298.876049807164,5.779932002394877e-08,2354.6938176365675,9.593867352292717e-06,6.941729649061472,2.1134531989342638e-08,12.721526535448902,1.2340232801201975e-07,0.14764674910379444,-0.9889453971162225,0.043875685557586835,0.9999995874425492
2026-02-03 12:32:27+00:00,-9.75837310086253,59.33492982294309,69229.1328955087,8.496050295797465,162.8078643911788,39.309339080870444,-11.683719571153892,3.729470233322971e-05,9764.970053074498,0.61582541078882,0.651160785723085,-0.20188246367498952,315.0130885725193,-12.308760402871668,1795.963819078243,0.3298966429939482,2.9629140195423986e-08,1.0,7.516536101768972,1.650111123743276,10.079313502758549,21.890027066984203,5.623734036122558e-08,27.40717021139244,7.019774161591063e-08,6.44717826287706,6.024882236328496e-08,0.9035581320999881,6.456505864605942e-08,4.249040113607407,6.170052522983802e-08,2354.6938176365675,3.7114015312947915e-08,17.269941955593367,1.0685142691175089e-07,3.4937363707690565,8.966810289428755e-06,0.29558326854643624,-0.9552177664453247,4.387524680446453e-07,0.9999995874425492
2026-02-03 12:32:28+00:00,-9.753305792731018,59.35536698145457,69231.12821225238,8.511095488774842,160.8467580737182,15.173333895200264,-11.684938561923401,1.7416500462303811e-07,50.84685762645131,0.5784142137675915,0.6975320252620885,-0.7948727521024492,328.7126764684349,-11.977979317262504,1902.2664993471103,0.21743972822499896,3.7063376886252834e-06,1.0,-19.999895042565193,1.656068291594762,10.084341838250673,2387.9624282747836,1.571338840768922e-08,2487.231540300801,9.170555264456588e-06,10.891952183376816,4.02356350792584e-08,14.566843319099007,9.156793472732243e-06,3.7074526486767354,2.1187050053091323e-09,2354.6938176365675,7.987342764415345e-08,31.15700915174648,6.902469846944272e-08,5.034224645753511,2.3343383554358274e-08,0.3281025059991924,0.11807722676674513,0.043875685557586835,0.9999995874425492
2026-02-03 12:32:29+00:00,-9.744491468564672,59.3858030080311,69232.37297977679,8.524482097143267,152.09868193786218,0.00015173182163330523,-11.68987065669426,1.8376977149120666e-07,43.02747958980399,0.567957878132157,0.6498736441097666,-0.497278189544691,346.09917499963393,-12.245660307756827,1987.380684138776,0.3298966429939482,2.1558239711319377e-08,1.0,-19.999895042565193,1.665842500336315,10.091489605168244,1.0596722981017592,9.316332970441352e-06,28.226248043582473,9.170555264456588e-06,2.7839385839074566,6.222420771523827e-08,2350.447243689953,6.443669694138468e-08,0.20198930594506237,4.041073492789732e-08,25.953583641422483,1.0178400431932848e-07,2329.401493313354,1.812650943534212e-08,11.143115803295132,2.3642930731890418e-08,0.46795686766822425,-0.8836430529580896,0.043875685557586835,0.9999995874425492
2026-02-03 12:32:30+00:00,-9.733347999614365,59.413673738753346,69232.85843956798,8.532876859880131,177.21403189316482,0.0035274217213014936,-11.697798587797172,3.801017106449705e-05,11489.376012501942,0.537751712415848,0.648070906533877,-0.15636811638657272,309.25785345265035,-11.927879227132383,174.44724113146762,0.30615271392986354,4.462378564891157e-06,1.0,-19.997532059635418,1.6782852265655412,10.098871917233529,4024.1901866098497,1.59010255067838e-05,3121.425718526973,2.7912861074843863e-06,2356.7735309898685,1.6898506690614267e-05,2889.0716010027595,2.4193479086527096e-06,492.42339908873964,1.7366150196966656e-05,2354.6938176365675,4.4600872710973215e-06,2329.401493313354,8.93546993499212e-06,5234.334343669345,8.136588573099497e-06,-0.11658489150097011,-0.9987249944753529,0.9999904388524671,9.58734254996596e-06
2026-02-03 12:32:31+00:00,-9.721388080353357,59.42839009460443,69232.63332213608,8.534893593654825,191.34147281945928,15.173333895200264,-11.707777490629244,5.559966071020712e-07,156.02023054802703,0.6403230638511084,0.7113524809868129,-0.4556637249443826,319.72315424026743,-11.096996701191623,1751.6550909966304,0.2479275495822428,3.7063376886252834e-06,1.0,-19.999895042565193,1.6922292418508924,10.10493060361146,2387.9624282747836,1.2592801833193244e-07,35.82498231843192,1.4776352852836002e-08,24.510487235730125,3.683147937069728e-07,52.73475507207513,4.697259124845671e-08,43.74461995464617,4.648824888391026e-08,15.595209957574298,1.711806099730143e-07,31.00205416617564,3.9002017274152354e-09,65.67543469100474,3.3462182713152794e-07,-0.19665994956689248,0.11807722676674513,4.387524680446453e-07,0.958743842364532
2026-02-03 12:32:32+00:00,-9.710054699494572,59.42228201259416,69231.79962013937,8.531203562353326,198.43159501576673,16.555597592270754,-11.718769504750687,1.3626506124131911e-05,3221.9294603369717,0.6403230638511084,0.784382296037936,-0.497842228502524,312.55797376972373,-11.790069002384465,385.45522242397874,0.516815814617374,1.5919892580040166e-06,1.0,-8.41108294025081,1.7065814296111252,10.108508765433275,518.9492696390259,6.594277907600871e-06,2487.231540300801,5.0957604936463845e-06,2356.7735309898685,9.165919587166043e-06,2350.447243689953,6.866437158451337e-07,203.346356844791,3.1858688774407086e-06,685.7395513152997,5.269943459916815e-06,2211.465698912204,8.93546993499212e-06,121.37494148605083,8.966810289428755e-06,-0.31617859866148634,-0.9486060333269957,4.387524680446453e-07,0.9999995874425492
