timestamp,air_temperature_c,relative_humidity,air_pressure_pa,wind_speed_ms,wind_direction_deg,solar_radiation_wm2,snow_surface_temperature_c,snow_mass_flux_kg_m2_s,snow_number_flux_m2_s,turbulence_intensity,friction_velocity_ms,ri_bulk,snow_density_kg_m3,snow_grain_temp_c,visibility_m,precip_rate_mm_h,wind_snow_coupling,threshold_exceedance,net_radiation_est,sensible_heat_flux_est,latent_heat_flux_est,size_bin_1_50_100_um_number_flux_m2_s,size_bin_1_50_100_um_mass_flux_kg_m2_s,size_bin_2_100_200_um_number_flux_m2_s,size_bin_2_100_200_um_mass_flux_kg_m2_s,size_bin_3_200_400_um_number_flux_m2_s,size_bin_3_200_400_um_mass_flux_kg_m2_s,size_bin_4_400_800_um_number_flux_m2_s,size_bin_4_400_800_um_mass_flux_kg_m2_s,velocity_bin_1_0_2_ms_number_flux_m2_s,velocity_bin_1_0_2_ms_mass_flux_kg_m2_s,velocity_bin_2_2_4_ms_number_flux_m2_s,velocity_bin_2_2_4_ms_mass_flux_kg_m2_s,velocity_bin_3_4_6_ms_number_flux_m2_s,velocity_bin_3_4_6_ms_mass_flux_kg_m2_s,velocity_bin_4_6_8_ms_number_flux_m2_s,velocity_bin_4_6_8_ms_mass_flux_kg_m2_s,wind_dir_sin,wind_dir_cos,stability_neutral,stability_unstable
2026-02-03 12:32:23+00:00,-9.729966035065733,60.0667726695758,68449.10023848293,8.49830843342451,3476.9300123013372,-2027.2932820060485,-11.717840079224668,1.6559111431552e-05,1359.7013592212695,0.5269712916297756,0.7165073293286199,-0.36471678827263765,2999.7710983030584,-11.874795791069165,619542.0346772427,0.3468812164603024,1.8881903589116168e-06,1.0,988.6560709461958,1.8364223486694262,10.14654382988241,6330058.690406259,7.027228304228787e-07,-2176.5237249198317,5.302987859135888e-06,-304681.14309424756,9.576834893815132e-06,-139938.18596882175,4.599146525831574e-06,-3530849.7327909623,4.474835590682463e-06,27.238043437210575,3.577801510768983e-07,156178.7511676205,3.614778467631581e-06,505.1396883853732,4.378210780822505e-06,0.4839931866536405,0.2605292861522931,0.07159212235629957,1.0
2026-02-03 12:32:24+00:00,-9.724863267030331,60.05752198254209,68697.32629435667,8.50059652176729,2865.8873441232276,-874.711533435856,-11.706742459517724,1.6642314473776495e-05,-7782.513505904407,0.5590462652704994,0.7167659369463367,-0.5105414125169428,2003.8336733185968,-11.875351214771493,396582.60971042886,0.3468823551592661,1.8949259152371567e-06,1.0,552.0005827689884,1.836674572019539,10.153711446171066,5076042.182782387,1.0692134263891871e-05,-552.5412982096113,5.3099477599508325e-06,-218122.8978174367,9.56770172955837e-06,-69998.78043404556,4.617821051056301e-06,-2773121.6350371274,4.501566362007722e-06,-1353.6694751086313,1.587152997300972e-05,119628.0416197262,3.624655340994819e-06,576.333023821709,4.385943648821404e-06,0.4799665905679926,0.2587823554747044,0.07158141145923883,1.0
2026-02-03 12:32:25+00:00,-9.754530157579104,60.048330692648406,68887.88912144638,8.483152442813518,2333.8419603693305,-246.98782095055043,-11.69879862303049,1.6725336920357844e-05,-14670.23999332375,0.6074268775893152,0.7170240145894409,-0.4716715880162045,1286.9116734431607,-11.875905940802872,234386.08529001582,0.3468832335320304,1.9016478393452141e-06,1.0,263.1117282504438,1.8369238429076256,10.160867860303846,3999154.803005375,2.1853217049063227e-06,2.581027012144478,5.31689573730698e-06,-149587.01012468932,9.558598854841676e-06,-28019.750356511347,4.63645571519059e-06,-2132159.2988829925,4.528233621682364e-06,-2390.4181585580905,1.6257967319532213e-08,89297.16602021446,3.6345176814175794e-06,14.951349038817153,4.393667614915436e-06,0.47594976025271923,0.25703939190966985,0.07157053345988063,0.7591618804966299
2026-02-03 12:32:26+00:00,-9.749512189972092,60.03919875477633,69028.24747070885,8.513639544480043,1875.3698611554214,7.171025398252646,-11.67660956917878,1.6808178942603518e-05,-19527.681698302673,0.5436944005865147,0.7172815627513228,-0.4699885173085537,803.9134647331206,-11.876459969234388,123390.38900854597,0.34688385200623323,1.908356143982233e-06,1.000000000000003,91.70375664827546,1.8371701642236682,10.168013081036865,3085956.301342891,2.2143193464757973e-06,19.14035368767817,5.323831804554459e-06,-96986.59286603735,9.549526238231322e-06,-7015.164570680433,4.655050554158567e-06,-1598214.0691506702,4.554837434395598e-06,-3117.3260859745674,9.091257255436244e-08,64603.68481124254,2.104538863531284e-08,12.696745571535756,1.2331389393240585e-07,0.4719426864398526,0.255300392353315,0.0715594885819852,0.7595970447430964
2026-02-03 12:32:27+00:00,-9.761547959495294,60.03012612380747,69125.8600931027,8.477974325718868,1485.0470465972746,39.3095804409223,-11.790715277315359,1.689084071182103e-05,-22579.0422073457,0.5974680738939583,0.7175385819253737,-0.201846310215945,509.7474132448524,-11.87701330013716,54033.44845856182,0.3468842110095134,1.915050841894659e-06,1.000000000000003,7.51670630864561,1.8374135388576445,10.175147117126247,2323006.4280625978,2.2432515821797003e-06,27.382571967691877,5.3307559750434095e-06,-58234.75889151282,9.540483848293601e-06,0.8800626952448252,4.67360560388436e-06,-1161537.2906622775,4.581377864836625e-06,-3568.7113333724305,3.845062610292389e-06,44965.158434967714,1.067631407266712e-07,81425756.57117385,4.569259816179419e-08,0.29561713948505036,0.25356535370176575,0.07154827704931276,0.7600316477219247
2026-02-03 12:32:28+00:00,-9.762643037585928,59.39565333476133,69188.18573958697,8.47758644013193,1157.4495168106673,0.0,-11.791449026832678,1.697332239931784e-05,-24048.525106957397,0.5976280244563024,0.7177950726049848,-0.7948881255579965,359.3218850347285,-12.365609975887573,16753.191232605863,0.2174386036558513,1.9217319458289385e-06,1.0000000000000029,-20.0,1.8376539696995353,10.182269977328113,1696864.933432164,2.2721184768546477e-06,11.999525044585017,6.450873195587266e-08,-31244.62105114777,9.53147165359479e-06,14.54348451509582,4.6921209002921e-06,-812380.3082399298,4.607854977694647e-06,-3778.891976766056,3.866017409141744e-06,29799.147333547244,6.89360340170786e-08,142224602.41303322,2.325394888529992e-08,0.328139049286625,0.251834272851148,0.07153689908562358,0.7604656898109734
2026-02-03 12:32:29+00:00,-9.763738826104328,59.04772984105004,69222.68316112037,8.521691481403082,887.1532719113768,0.0,-11.792181752499951,1.705562417640145e-05,-24160.3339836423,0.5977876338892618,0.7180510352835469,-0.3675688651394052,307.55960381532134,-12.245662984566732,1987.5450573183805,0.068000484561457,1.928399468531515e-06,1.0000000000000029,-20.0,1.8378914596393192,10.189381670398587,1194091.567719254,2.3009200953372576e-06,28.20165799066052,9.319291035525264e-09,-13929.2921949742,9.522489622701164e-06,10.932400214884598,4.7105964793059135e-06,-540994.4667057425,4.634268837658868e-06,-3782.1860921698126,3.88692515198816e-06,18523.21194913839,1.803733600108757e-08,184490152.03018937,2.355349905830545e-08,0.46800490383394827,0.2501071466975874,0.07152535491467776,0.7608991713881021
2026-02-03 12:32:30+00:00,-9.764835323692466,59.11352769653681,69236.77677342591,8.517904356972172,668.7343120151781,0.0033757236565672,-11.792913454751373,3.801017821918436e-05,-23138.67242390495,0.5979469025198367,0.718306470454452,-0.36804256967383386,309.25378029529867,-11.927878726131482,174.43647527983293,0.3061524764905729,1.935053422748836e-06,1.0000000000000029,-19.9976369934404,1.838126011566976,10.196482205093801,801246.0811915331,2.3296565024641456e-06,6539.89613904605,2.7912223147928164e-06,-4201.8851730241295,9.513537724179007e-06,2889.0769872463325,4.729032376849936e-06,-337631.1108818315,4.660619509418491e-06,-3612.9117555980743,3.907785886005851e-06,10554.91272389843,8.047167615285556e-06,210316007.2304729,8.136580270882334e-06,0.048620506718778704,0.24838397213721003,0.07151364476023561,0.7613320928311694
2026-02-03 12:32:31+00:00,-9.765932528992318,59.40108717821947,69238.27606878142,8.581337434809006,496.76863723784817,1.2438502366784068,-11.793644134021143,5.556292200448156e-07,-21207.744014249874,0.598105830675028,0.7185613786110902,-0.368515806015314,319.72023812112855,-11.096987891365462,1751.7966918278182,0.2479267298913087,1.9416938212273465e-06,1.000000000000003,-20.0,1.838357628372487,10.203571590169869,504888.2241166676,2.3583277630719296e-06,20023.518061725208,1.4684795063720282e-08,24.487164605292325,9.504615926594594e-06,52.71177794718935,4.74742862884829e-06,-192541.5855903122,4.686907057662724e-06,-3305.387043065211,3.928599658369038e-06,5311.810099984631,3.6933873386123693e-06,221795769.82171473,4.439824822160401e-06,-0.1966665299329643,0.24666474606614155,0.0,0.7617644545180347
2026-02-03 12:32:32+00:00,-9.767030440645847,59.644832257539655,69233.17571920283,8.5593859059676,365.83224769516283,6.7422191876506234,-11.794373790743437,1.3626269442169824e-05,-18591.752341181636,0.5982644186818352,0.7188157602468535,-0.36898857447827876,312.55426547195816,-11.790067123281316,385.4648410677429,0.5168176838090902,1.9483206767134928e-06,1.0000000000000029,-21.08901749594446,1.8385863129458302,10.210649834382918,291577.74676232284,2.3869339419972235e-06,38895.38492965509,5.095719745698678e-06,836.7119683862728,9.49572419851422e-06,-3683.1467653812088,4.765785271225109e-06,-95977.23565330014,4.713131547080764e-06,-2893.9300305855963,3.94936651625193e-06,2211.46451955426,3.703148351655916e-06,221023041.6117455,4.44748665026186e-06,0.4481046111069852,0.24494946538050785,0.0,0.7621962568265563
